NAME,ORGAN_NAME,ADDRESS,ADDRESS2,CITY,STATE,COUNTY,ZIPCODE,PHONE,XCOORD,YCOORD,IS_CHAIN
PHILLIPS PHARMACY INC,PHILLIPS PHARMACY INC.,329 2ND ST, ,SAINT MARYS,WV,PLEASANTS,26170,304-684-3784,-81.206715000000003,39.390582899999998,0
CVS - 4432,REVCO DISCOUNT DRUG CENTERS INC,300 4TH AVENUE, ,MONTGOMERY,WV,FAYETTE,25136,304-442-2431,-81.322457000000000,38.181930500000000,0
RIDER PHARMACY,RIDER PHARMACY INC,303 MERCHANT STREET, ,FAIRMONT,WV,MARION,26554,304-366-2710,-80.137701000000007,39.481455300000000,0
PRESTON TAYLOR COMM HEALTH CENTERS INC,PRESTON TAYLOR COMM HEALTH CENTERS INC,725 N PIKE ST, ,GRAFTON,WV,TAYLOR,26354,304-265-7400,-80.018523999999999,39.345418400000000,0
MEDICINE SHOPPE PHARMACY,MEDICINE SHOPPE PHARMACY,1513 HARRISON AVE, ,ELKINS,WV,RANDOLPH,26241,304-637-4500,-79.867791999999994,38.932154799999999,0
GREENBRIER MEDICAL ARTS PHARMACY,"GREENBRIER MEDICAL ARTS PHARMACY, INC-NORTH",840 NORTH JEFFERSON STREET, ,LEWISBURG,WV,GREENBRIER,24901,304-647-1377,-80.417499000000007,37.832097200000000,0
PILL BOX HEALTH MART PHARMACY,"PENDLETON COMMUNITY CARE, INC",203 NORTH MAIN STREET, ,FRANKLIN,WV,PENDLETON,26807,304-358-2887,-79.331153999999998,38.642829300000002,0
BURNSVILLE DRUG STORE,BURNSVILLE DRUG STORE,110 MUNICIPAL STREET, ,BURNSVILLE,WV,BRAXTON,26335,304-853-2500,-80.655646000000004,38.855923699999998,0
HOOK SUPERX LLC,HOOK SUPERX LLC,1129 STATE ST, ,GASSAWAY,WV,BRAXTON,26624,304-364-5161,-80.750703999999999,38.659953700000003,0
ELM GROVE PHARMACY,HOGE DAVIS DRUG COMPANY,102 EAST BETHLEHEM BOULEVARD, ,WHEELING,WV,OHIO,26003,304-242-1500,-80.658863999999994,40.043372900000001,0
MINNIE HAMILTON HEALTH CARE CENTER,MINNIE HAMILTON HEALTH CARE CENTER,186 HOSPITAL DR, ,GRANTSVILLE,WV,CALHOUN,26147,304-354-9244,-81.092169999999996,38.924025299999997,0
LETRENT'S PHARMACY,RICHARD L. LETRENT,135 WEST PITT STREET, ,BEDFORD,PA,BEDFORD,15522,814-623-1442,-78.505364000000000,40.018606499999997,0
ZIMM PHARMACY,ZIMM PHARMACY INC,239 NORTH COURT STREET, ,FAYETTEVILLE,WV,FAYETTE,25840,304-574-4100,-81.105441999999996,38.055347500000003,0
COMMUNITY CARE PHARMACY,COMMUNITY CARE PHARMACY,307 MAIN ST, ,PARSONS,WV,TUCKER,26287,304-478-2319,-79.682736000000006,39.098314199999997,0
NORRIS PHARMACY,"NORRIS PHARMACY, INC.",300 STATE ROUTE 20, ,PINE GROVE,WV,WETZEL,26419,304-889-3131,-80.688685000000007,39.560839199999997,0
GOMPERS PHARMACY,"GOMPERS PHARMACY, INC.",2202 CHAPLINE STREET, ,WHEELING,WV,OHIO,26003,304-234-0002,-80.722646999999995,40.059454500000001,0
WHEELING HOSPITAL PHARMACY,"WHEELING HOSPITAL, INC.",1 MEDICAL PARK,LEVEL 1,WHEELING,WV,OHIO,26003,304-243-3000,-80.684804000000000,40.058976000000001,0
PADDEN PHARMACY,DECARIA BROTHERS INC,1414 EOFF STREET, ,WHEELING,WV,OHIO,26003,304-233-3010,-80.719605999999999,40.065466399999998,0
HOMETOWN PHARMACY INC LLC,HOMETOWN PHARMACY INC. LLC,1607 E MAIN ST, ,HARRISVILLE,WV,RITCHIE,26362,304-643-4001,-81.042445000000001,39.213182099999997,0
RITE AID - 1343,RITE AID OF WEST VIRGINIA INC,COOK PARKWAY, ,OCEANA,WV,WYOMING,24870,304-682-8586,-81.626311999999999,37.692451200000001,0
BIG FOUR DRUGSTORE INC,BIG FOUR DRUGSTORE INC,300 TEMPLE ST, ,HINTON,WV,SUMMERS,25951,304-466-2323,-80.889483999999996,37.674091400000002,0
DEFELICECARE,"DEFELICECARE, INC.",76 16TH STREET,SUITE 200,WHEELING,WV,OHIO,26003,304-232-4210,-80.718545000000006,40.064006300000003,0
WAL-MART SUPERCENTER - 2810,WAL-MART STORES EAST LP,97 WILLIAMS DRIVE, ,SPENCER,WV,ROANE,25276,304-927-6931,-81.350437999999997,38.797773599999999,1
STAATS PHARMACY & HEALTH CARE INC,STAATS PHARMACY & HEALTH CARE INC,100 E MAIN ST, ,SPENCER,WV,ROANE,25276,304-927-2980,-81.347487000000001,38.800132699999999,0
RITE AID - 2258,RITE AID OF WEST VIRGINIA INC,1000 SENECA TRAIL NORTH, ,MARLINTON,WV,POCAHONTAS,24954,304-799-6617,-80.087494000000007,38.237375999999998,0
PETERSTOWN PHARMACY,PETERSTOWN PHARMACY,105 MARKET STREET, ,PETERSTOWN,WV,MONROE,24963,304-753-5074,-80.798260999999997,37.397247000000000,0
THE MEDICINE SHOPPE PHARMACY,J C ENTERPRISES INC,620 NATIONAL ROAD,SUITE 400,WHEELING,WV,OHIO,26003,304-232-4984,-80.704654000000005,40.075023500000000,0
GIL-CO FAITH PHARMACY,GIL-CO FAITH PHARMACY,356 STATE HIGHWAY 5 EAST, ,GLENVILLE,WV,GILMER,26351,304-462-8300,-80.816159999999996,38.936816399999998,0
REVCO DISCOUNT DRUG CENTERS INC,REVCO DISCOUNT DRUG CENTERS INC,505 RANDOLPH AVE, ,ELKINS,WV,RANDOLPH,26241,304-636-5696,-79.848534999999998,38.927438199999997,0
KROGER,KROGER LIMITED PARTNERSHIP I,637 FAYETTE SQUARE, ,OAK HILL,WV,FAYETTE,25901,304-465-0321,-81.128474999999995,38.011551200000000,1
CVS - 4167,REVCO DISCOUNT DRUG CENTERS INC,700 PROFESSIONAL PARK DRIVE, ,SUMMERSVILLE,WV,NICHOLAS,26651,304-872-4980,-80.831591000000003,38.301394600000002,0
GASSAWAY DRUG COMPANY,GASSAWAY DRUG COMPANY,620 ELK ST, ,GASSAWAY,WV,BRAXTON,26624,304-364-5193,-80.774850000000001,38.673676700000001,0
RITE AID - 906,RITE AID OF WEST VIRGINIA INC,71 WEST MAIN STREET, ,BUCKHANNON,WV,UPSHUR,26201,304-472-0150,-80.232722999999993,38.994129200000003,0
HEALTH CENTER PHARMACY,HEALTH CENTER PHARMACY,909 GORMAN AVE, ,ELKINS,WV,RANDOLPH,26241,304-636-6767,-79.852040000000002,38.928126399999996,0
MAIN STREET PHARMACY,"MAIN STREET PHARMACY, INC.",435 WEST MAIN STREET, ,OAK HILL,WV,FAYETTE,25901,304-465-7200,-81.148690000000002,37.971759700000000,0
WAL-MART SUPERCENTER - 2809,WAL-MART STORES EAST LP,100 BUCKHANNON CROSS ROADS, ,BUCKHANNON,WV,UPSHUR,26201,304-472-0834,-80.234997000000007,38.998027999999998,1
FRANK B THOMAS DRUG STORE,F. B. THOMAS DRUG STORE,327 MAIN STREET, ,MEYERSDALE,PA,SOMERSET,15552,814-634-8614,-79.024681999999999,39.815516899999999,0
RXBYTEL,RXBYTEL INC,425 WEST WASHINGTON STREET, ,CHARLESTON,WV,KANAWHA,25302,304-342-6001,-81.642234000000002,38.362893200000002,0
KROGER,KROGER LIMITED PARTNERSHIP I,STATE HIGHWAY 20, ,BUCKHANNON,WV,UPSHUR,26201,304-472-0715,-80.230821000000006,38.973481499999998,1
RITE AID - 2736,RITE AID OF WEST VIRGINIA INC,200 VIRGINIA STREET, ,SMITHERS,WV,FAYETTE,25186,304-442-7500,-81.304359000000005,38.175650099999999,0
THE MEDICINE SHOPPE PHARMACY,GENMAR EB INC,131 SOUTH PLEASANT AVENUE, ,SOMERSET,PA,SOMERSET,15501,814-443-9500,-79.074006999999995,40.007614500000003,0
FRUTH PHARMACY INC,FRUTH PHARMACY INC,211 BOWMAN ST, ,SPENCER,WV,ROANE,25276,304-927-0011,-81.352434000000002,38.805806300000000,0
RITE AID - 1562,RITE AID OF WEST VIRGINIA INC,1301 WASHINGTON STREET EAST, ,CHARLESTON,WV,KANAWHA,25301,304-346-9382,-81.626485000000002,38.345989400000001,0
HOME CARE PLUS INCORPORATED,"HOME CARE PLUS, INC.",DAWKINS DRIVE,GRAYROCK PROFESSIONAL PARK,LEWISBURG,WV,GREENBRIER,24901,304-645-1706,-80.475325999999995,37.764888200000001,0
WALGREENS - 12454,WALGREEN CO.,655 WEST WASHINGTON STREET, ,CHARLESTON,WV,KANAWHA,25302,304-342-1798,-81.646788000000001,38.365225500000001,1
"MACE'S PHARMACY, INC","MACE'S PHARMACY, INC.",303 S MAIN ST, ,PHILIPPI,WV,BARBOUR,26416,304-457-4233,-80.035587000000007,39.146389499999998,0
WAL-MART SUPERCENTER - 2684,WAL-MART STORES EAST LP,1142 SOUTH BRIDGE STREET, ,NEW MARTINSVILLE,WV,WETZEL,26155,304-455-6402,-80.859527000000000,39.656622499999997,1
CVS - 6276,HOOK SUPERX LLC,1800 BROADWAY AVENUE, ,PARKERSBURG,WV,WOOD,26101,304-485-4533,-81.541482999999999,39.237185799999999,0
MONONGALIA GENERAL HOSPITAL,MONONGALIA CTY GENERAL HOSPITAL CO,1200 J D ANDERSON DRIVE, ,MORGANTOWN,WV,MONONGALIA,26505,304-598-1200,-79.946708000000001,39.663816699999998,0
NAVAL RADIO STATION - SUGAR GROVE BRANCH CLINIC-DOD,SUGAR GROVE PHCY,NAVAL RADIO STATION SUGAR GROVE,BUILDING 63,SUGAR GROVE,WV,PENDLETON,26815,304-249-6380,-79.293629999999993,38.543211900000003,0
TRI-COUNTY HEALTH CLINIC INC,TRI-COUNTY HEALTH CLINIC INC,122 CENTER ST, ,CLAY,WV,CLAY,25043,304-587-4555,-81.078570999999997,38.474969999999999,0
RITE AID - 1405,RITE AID OF WEST VIRGINIA INC,2107 PIKE STREET,SUITE 4,PARKERSBURG,WV,WOOD,26101,304-485-5517,-81.540672999999998,39.235408000000000,0
CVS - 5946,REVCO DISCOUNT DRUG CENTERS INC,72 WHITEWATER AVENUE, ,FAYETTEVILLE,WV,FAYETTE,25840,304-574-2071,-81.124533000000000,38.032344999999999,0
WAL-MART SUPERCENTER - 2823,WAL-MART STORES EAST LP,2900 PIKE STREET, ,PARKERSBURG,WV,WOOD,26101,304-489-3268,-81.548688999999996,39.215754900000000,1
CVS - 6312,HOOK SUPERX LLC,2801 ROBERT C BYRD DRIVE, ,BECKLEY,WV,RALEIGH,25801,304-253-2738,-81.195796999999999,37.771875600000001,0
RITE AID - 1460,RITE AID OF WEST VIRGINIA INC,1960 EAST 7TH STREET, ,PARKERSBURG,WV,WOOD,26101,304-422-2577,-81.523925000000006,39.267535600000002,0
GABLERS DRUG,GABLERS ENTERPRISES INC,106 SOUTH MARKET STREET, ,CARMICHAELS,PA,GREENE,15320,724-966-2020,-79.974361000000002,39.896516499999997,0
HIGHLAND PHARMACY,"HIGHLAND BEHAVIORAL HEALTH SERVICES, INC.",511 MORRIS STREET, ,CHARLESTON,WV,KANAWHA,25301,304-341-0257,-81.625895000000000,38.347985199999997,0
MARTINSBURG VETERANS AFFAIRS MEDICAL CENTER PHARMACY,MARTINSBURG VAMC,510 BUTLER AVENUE, ,MARTINSBURG,WV,BERKELEY,25405,304-263-0811,-77.911084000000002,39.417769300000003,0
RITE AID - 2667,RITE AID OF WEST VIRGINIA INC,719 JOHNSTOWN ROAD, ,BECKLEY,WV,RALEIGH,25801,304-256-3800,-81.171560999999997,37.779140099999999,0
KMART,K MART CORP,1701 4TH AVENUE WEST, ,CHARLESTON,WV,KANAWHA,25312,304-346-0820,-81.668154999999999,38.369580599999999,0
CVS - 4207,"WEST VIRGINIA CVS PHARMACY, L.L.C",4205 MACCORKLE AVENUE, ,CHARLESTON,WV,KANAWHA,25304,304-925-0786,-81.587743000000003,38.324610499999999,1
PIERPONT LANDING PHARMACY,DBS LLC,1349 CHEAT ROAD, ,MORGANTOWN,WV,MONONGALIA,26508,304-594-9955,-79.890759000000003,39.647346599999999,0
WAL-MART SUPERCENTER - 4372,WAL-MART STORES EAST LP,100 WALMART DRIVE, ,KINGWOOD,WV,PRESTON,26537,304-329-4031,-79.733688999999998,39.486947100000002,1
CVS - 1682,REA AND DERICK INC P1852,644 EAST PENN STREET, ,BEDFORD,PA,BEDFORD,15522,814-623-1973,-78.491539000000003,40.017634800000003,0
JARRELL'S HEALTH MART PHARMACY,JARRELLS PHARMACY INC,2122 RITTER DRIVE, ,DANIELS,WV,RALEIGH,25832,304-763-2442,-81.105575000000002,37.727889599999997,0
CVS - 4127,REVCO DISCOUNT DRUG CENTERS INC,1327 PLAZA EAST, ,CHARLESTON,WV,KANAWHA,25301,304-343-9497,-81.623118000000005,38.346697499999998,0
COX FAMILY PHARMACY,COX FAMILY PHARMACY CORP,1212 GARFIELD AVENUE,SUITE 102,PARKERSBURG,WV,WOOD,26101,304-865-7600,-81.556972000000002,39.273524700000003,0
SAM'S CLUB - 4860,SAMS EAST INC,1220 NORTH EISENHOWER DRIVE, ,BECKLEY,WV,RALEIGH,25801,304-252-1265,-81.173978000000005,37.802834599999997,0
CAMERON DRUG STORE,"CAMERON DRUG STORE, INC",1 BRIDGE STREET, ,CAMERON,WV,MARSHALL,26033,304-686-2101,-80.566787000000005,39.826852500000001,0
RITE AID - 1002,RITE AID OF WEST VIRGINIA INC,3175 WEST DUPONT AVENUE, ,BELLE,WV,KANAWHA,25015,304-926-6889,-81.565832999999998,38.264614199999997,0
GIANT EAGLE,GIANT EAGLE INC,100 SUGAR RUN ROAD, ,WAYNESBURG,PA,GREENE,15370,724-627-5456,-80.168075999999999,39.894597200000000,1
CAREPOINT PARTNERS OF WEST VIRGINIA,CARE POINT PARTNERS OF WEST VIRGINIA LLC,9503 MIDDLETOWN MALL, ,FAIRMONT,WV,MARION,26554,304-534-7080,-80.185959999999994,39.428058700000001,0
RITE AID - 1380,RITE AID OF WEST VIRGINIA INC,3400 DUDLEY AVENUE, ,PARKERSBURG,WV,WOOD,26104,304-428-0946,-81.533710999999997,39.286566399999998,0
WAL-MART SUPERCENTER - 1782,WAL-MART STORES EAST LP,701 GRAND CENTRAL AVENUE, ,VIENNA,WV,WOOD,26105,304-422-3526,-81.553769000000003,39.306219700000000,1
RITE AID - 2610,RITE AID OF WEST VIRGINIA INC,111 MAIN STREET, ,ANSTED,WV,FAYETTE,25812,304-658-4426,-81.099337000000006,38.136409399999998,0
KROGER,KROGER LIMITED PARTNERSHIP I,518 PARK CENTER, ,RAINELLE,WV,GREENBRIER,25962,304-438-7182,-80.774784999999994,37.966468100000000,1
RITE AID - 926,RITE AID OF PENNSYLVANIA INC,1440 EAST HIGH STREET, ,WAYNESBURG,PA,GREENE,15370,724-627-9849,-80.168546000000006,39.895761800000002,0
WESTSIDE PHARMACY,WESTSIDE PHARMACY,COOK PARKWAY AND LOGAN STREET, ,OCEANA,WV,WYOMING,24870,304-682-0444,-81.634382000000002,37.693012899999999,0
FRUTH EXPRESS - 25,FRUTH PHARMACY INC,701 LEE STREET EAST, ,CHARLESTON,WV,KANAWHA,25301,304-720-8341,-81.634141000000000,38.351433900000004,0
KROGER,KROGER LIMITED PARTNERSHIP I,1100 FLEDDERJOHN ROAD, ,CHARLESTON,WV,KANAWHA,25314,304-342-8832,-81.677494999999993,38.339841900000003,1
FAIRCHANCE PHARMACY,"SERPENTO PHARMACIES, INC.",90 WEST CHURCH STREET, ,FAIRCHANCE,PA,FAYETTE,15436,724-564-7817,-79.755942000000005,39.820653999999998,0
WOODS PHARMACY,WOODS PHARMACY INC,400 VIRGINIA STREET, ,OAK HILL,WV,FAYETTE,25901,304-469-2923,-81.156400000000005,37.976105599999997,0
WAL-MART SUPERCENTER - 2852,WAL-MART STORES EAST LP,10 WALMART DRIVE, ,MOUNDSVILLE,WV,MARSHALL,26041,304-843-1507,-80.748165000000000,39.926428600000001,1
RITE AID - 3443,RITE AID OF PENNSYLVANIA INC,6039 NATIONAL PIKE, ,GRINDSTONE,PA,FAYETTE,15442,724-785-4522,-79.866563999999997,40.007478800000001,0
WALGREENS - 10928,WALGREEN CO,886 RITTER DRIVE, ,BEAVER,WV,RALEIGH,25813,304-256-0412,-81.135118000000006,37.748479300000000,1
RITE AID - 961,RITE AID OF WEST VIRGINIA INC,2 RED OAK SHOPPING CENTER,RED OAK SHOPPING CENTER,RONCEVERTE,WV,GREENBRIER,24970,304-645-2096,-80.467234000000005,37.767054999999999,0
MEDMART PHARMACY,PRESCRIPTIONS PLUS OF CONNELLSVILLE,2618 MEMORIAL BOULEVARD,SUITE A,CONNELLSVILLE,PA,FAYETTE,15425,724-628-7500,-79.563283999999996,40.058541499999997,0
REED'S PHARMACY - 5,RPCB LLC,UNITED STATES ROUTE 50,BEAR GARDEN PLAZA,CAPON BRIDGE,WV,HAMPSHIRE,26711,304-856-2901,-78.430378000000005,39.297150400000000,0
CVS - 6309,HOOK SUPERX LLC,1325 ROBERT C BYRD DRIVE,LESTER SQUARE SHOPPING CENTER,CRAB ORCHARD,WV,RALEIGH,25827,304-255-2761,-81.244748999999999,37.728033699999997,0
WAL-MART - 5446,WAL-MART STORES EAST LP,405 MURTHA DRIVE, ,WAYNESBURG,PA,GREENE,15370,724-627-3546,-80.126512000000005,39.893992099999998,1
WHITE HALL PHARMACY,WHITE HALL PHARMACY LLC,51 SOUTHLAND DRIVE, ,FAIRMONT,WV,MARION,26554,304-368-9355,-80.182862999999998,39.433521499999998,0
RITE AID - 953,RITE AID OF WEST VIRGINIA INC,69 LEWIS STREET, ,WHITESVILLE,WV,BOONE,25209,304-854-2373,-81.542062999999999,37.984930300000002,0
MOUNTAIN STATE VITAL CARE,JANE H CONDEE,4401 MACCORKLE AVENUE, ,CHARLESTON,WV,KANAWHA,25304,304-414-3660,-81.585575000000006,38.323312899999998,0
RITE AID - 7938,RITE AID OF WEST VIRGINIA INC,74 JOSHUA M FREEMAN BOULEVARD, ,RANSON,WV,JEFFERSON,25438,304-728-7713,-77.851319000000004,39.319968199999998,0
VALENTINE PHARMACY,VALENTINE PHARMACY,92 NORTH MORGANTOWN STREET, ,FAIRCHANCE,PA,FAYETTE,15436,724-564-1700,-79.753156000000004,39.825945599999997,0
KROGER,KROGER LIMITED PARTNERSHIP I,180 RED OAKS SHOPPING CENTER, ,RONCEVERTE,WV,GREENBRIER,24970,304-645-0310,-80.467033000000001,37.768237900000003,1
BECKLEY VETERANS AFFAIRS MEDICAL CENTER,BECKLEY VAMC,200 VETERANS AVENUE, ,BECKLEY,WV,RALEIGH,25801,304-255-2121,-81.193274000000002,37.765186300000003,0
RITE AID - 284,RITE AID OF WEST VIRGINIA INC,8 CHERRY RIVER PLAZA, ,RICHWOOD,WV,NICHOLAS,26261,304-846-2406,-80.529488000000001,38.223865400000001,0
WALGREENS - 10979,WALGREEN CO.,1395 EAST HIGH STREET, ,WAYNESBURG,PA,GREENE,15370,724-852-5171,-80.168622999999997,39.896602600000001,1
KROGER,KROGER LIMITED PARTNERSHIP I,151 BEAVER PLAZA, ,BEAVER,WV,RALEIGH,25813,304-255-5599,-81.136482000000001,37.750787899999999,1
RITE AID - 1013,RITE AID OF WEST VIRGINIA INC,2700 EAST DUPONT AVENUE,QUINCY CENTER SHOPPING CENTER SUITE 9,BELLE,WV,KANAWHA,25015,304-949-6237,-81.506562000000002,38.206220299999998,0
RITE AID - 949,RITE AID OF WEST VIRGINIA INC,1201 MAIN STREET EAST, ,OAK HILL,WV,FAYETTE,25901,304-465-5658,-81.137609999999995,37.984487399999999,0
RITE AID - 2694,RITE AID OF WEST VIRGINIA INC,2 FIRST AVENUE SOUTH, ,CLENDENIN,WV,KANAWHA,25045,304-548-6593,-81.350207999999995,38.490388600000003,0
WALNUT HILL PHARMACY,WALNUT HILL PHARMACY LLC,150 WALNUT HILL ROAD, ,UNIONTOWN,PA,FAYETTE,15401,724-438-7455,-79.737862000000007,39.881393899999999,0
WEST VIRGINIA VETERANS NURSING FACILITY,STATE OF WEST VIRGINIA DEPT OF VETERANS AFFAIR,ONE FREEDOMS WAY, ,CLARKSBURG,WV,HARRISON,26301,304-626-1600,-80.361108999999999,39.271157299999999,0
HEALTHLAND PHARMACY,LAUREL DRUGS INC,601 YORK AVENUE, ,CONNELLSVILLE,PA,FAYETTE,15425,724-628-1100,-79.593697000000006,40.023347700000002,0
RX PLUS PHARMACY,FREDERICK J. BONCHOSKY,1238 NATIONAL PIKE, ,HOPWOOD,PA,FAYETTE,15445,724-437-2353,-79.699798999999999,39.873930399999999,0
WAL-MART SUPERCENTER - 2833,WAL-MART STORES EAST LP,1 WALMART LANE, ,GRAFTON,WV,TAYLOR,26354,304-265-6329,-79.996430000000004,39.358443200000004,1
HEALTH CENTER PHARMACY,"HEALTH CENTER PHARMACY, INC.",4164 NATIONAL PIKE,FARMINGTON CENTER,FARMINGTON,PA,FAYETTE,15437,724-329-4620,-79.536430999999993,39.792503400000001,0
NICKMAN'S DRUG,"NICKMAN'S DRUG, INC.",3 NICKMANS PLAZA, ,LEMONT FURNACE,PA,FAYETTE,15456,724-437-2144,-79.676698000000002,39.922591599999997,0
APOTHECARE PHARMACY,CHERRYTREE PHARMACY INC,278 MCCLELLANDTOWN ROAD, ,UNIONTOWN,PA,FAYETTE,15401,724-437-7801,-79.749339000000006,39.902689299999999,0
WAL-MART SUPERCENTER - 1477,WAL-MART STORES EAST LP,200 WAL STREET, ,SUMMERSVILLE,WV,NICHOLAS,26651,304-872-7039,-80.835693000000006,38.304757400000000,1
RITE AID - 3399,RITE AID OF WEST VIRGINIA INC,ROUTE 33 AND ROUTE 220, ,FRANKLIN,WV,PENDLETON,26807,304-358-3272,-79.334126999999995,38.655363999999999,0
TARGET,TARGET CORPORATION AND SUBSIDIARIES,436 RETAIL COMMONS PARKWAY, ,MARTINSBURG,WV,BERKELEY,25403,304-264-5201,-77.992728999999997,39.437495400000003,1
REED'S PHARMACY,REEDS PHARMACY LLC,261 BERKMORE PLACE,SUITE 1C,BERKELEY SPRINGS,WV,MORGAN,25411,304-258-3800,-78.234503000000004,39.611214500000003,0
RITE AID - 10962,THRIFT DRUG INC,575 MORGANTOWN ROAD, ,UNIONTOWN,PA,FAYETTE,15401,724-437-2140,-79.733709000000005,39.884040900000002,0
ADVANCE PHARMACY SERVICES,"HIGHLAND BEHAVIORAL HEALTH SERVICES, INC.",1418 MACCORKLE AVENUE SOUTHWEST,SUITE E,CHARLESTON,WV,KANAWHA,25303,304-348-1407,-81.668021999999993,38.363430700000002,0
MARTINS PHARMACY,GIANT FOOD STORES LLC,800 VANDERBILT ROAD, ,CONNELLSVILLE,PA,FAYETTE,15425,724-626-7690,-79.602378000000002,40.020083499999998,0
PECHIN PHARMACY,PHARMANA LLC,309 LAUREL DRIVE, ,CONNELLSVILLE,PA,FAYETTE,15425,724-626-9600,-79.648300000000006,39.958248300000001,0
STOUTS PHARMACY,STOUTS PHARMACY INC,3007 DUDLEY AVENUE, ,PARKERSBURG,WV,WOOD,26104,304-422-6511,-81.536327000000000,39.284199299999997,0
ACCESS HEALTH PHARMACY PEDIATRICS,COMMUNITY HEALTH SYSTEMS INC,131 MELLON STREET, ,BECKLEY,WV,RALEIGH,25801,304-461-0420,-81.179582999999994,37.790667599999999,0
MCCRACKEN PHARMACY,MCCRACKEN PHARMACY INC,595 EAST HIGH STREET, ,WAYNESBURG,PA,GREENE,15370,724-627-5454,-80.179361999999998,39.896527100000000,0
CRAB ORCHARD PHARMACY,CRAB ORCHARD PHARMACY,1277 ROBERT C BYRD DRIVE, ,CRAB ORCHARD,WV,RALEIGH,25827,304-253-7474,-81.234542000000005,37.739773800000002,0
CVS - 4256,WHITE CROSS STORES INC NO 14,25 PITTSBURGH STREET, ,UNIONTOWN,PA,FAYETTE,15401,724-438-5443,-79.727238999999997,39.902454900000002,0
RITE AID - 10964,THRIFT DRUG INC,200 MEMORIAL BOULEVARD, ,CONNELLSVILLE,PA,FAYETTE,15425,724-628-8460,-79.595191000000000,40.023964700000001,0
COLONY DRUG AND WELLNESS CENTER,"JOHNSTON & JOHNSTON, INC",2810 ROBERT C BYRD DRIVE, ,BECKLEY,WV,RALEIGH,25801,304-252-5305,-81.195153000000005,37.771462600000000,0
WAL-MART SUPERCENTER - 1351,WAL-MART STORES EAST LP,1330 NORTH EISENHOWER DRIVE, ,BECKLEY,WV,RALEIGH,25801,304-252-9523,-81.176831000000007,37.805514299999999,1
RITE AID - 2543,RITE AID OF WEST VIRGINIA INC,26 MADDEX SQUARE DRIVE, ,SHEPHERDSTOWN,WV,JEFFERSON,25443,304-876-0505,-77.819530000000000,39.434727899999999,0
TARGET,TARGET CORPORATION AND SUBSIDIARIES,120 MATTHEW DRIVE, ,UNIONTOWN,PA,FAYETTE,15401,724-439-6681,-79.758679000000001,39.907919000000000,1
RITE AID - 7882,RITE AID OF WEST VIRGINIA INC,7916 WINCHESTER AVENUE, ,INWOOD,WV,BERKELEY,25428,304-229-0935,-78.040035000000003,39.358269800000002,0
MARTIN'S,GIANT FOOD STORES LLC,190 FLOWING SPRINGS ROAD, ,CHARLES TOWN,WV,JEFFERSON,25414,304-728-8705,-77.842354000000000,39.298167300000003,0
CVS - 5700,WHITE CROSS STORES INC NO 14,3161 MOUNT MORRIS ROAD, ,WAYNESBURG,PA,GREENE,15370,724-627-8108,-80.162908999999999,39.895356300000003,0
THE MEDICINE SHOPPE PHARMACY,HUNTER PHARMACY GROUP INC,171 WEST CRAWFORD AVENUE, ,CONNELLSVILLE,PA,FAYETTE,15425,724-626-1091,-79.591150999999996,40.017346699999997,0
CVS - 1428,CVS OF WEST VIRGINIA INC,809 NORTH MILDRED STREET,RANSON SQUARE SHOPPING CENTER SUITE 2,RANSON,WV,JEFFERSON,25438,304-728-7418,-77.865083999999996,39.306332400000002,1
CVS - 6277,HOOK SUPERX LLC,1114 LAFAYETTE AVENUE, ,MOUNDSVILLE,WV,MARSHALL,26041,304-845-0504,-80.746778000000006,39.913767600000000,0
PERRY DRUG STORE,PERRY DRUG STORE LLC,301 INDEPENDENCE STREET, ,PERRYOPOLIS,PA,FAYETTE,15473,724-736-4422,-79.750119999999995,40.087224599999999,0
GRANT MEMORIAL HOSPITAL,GRANT MEMORIAL HOSPITAL,STATE ROUTE 28 AND HOSPITAL DRIVE, ,PETERSBURG,WV,GRANT,26847,304-257-1026,-79.137120999999993,39.001368300000003,0
CVS - 4136,REVCO DISCOUNT DRUG CENTERS INC,3521 MONONGAHELA BOULEVARD, ,STAR CITY,WV,MONONGALIA,26505,304-599-3180,-79.990604000000005,39.656740200000002,0
WAL-MART SUPERCENTER - 5319,WAL-MART STORES EAST LP,1881 ROBERT C BYRD DRIVE, ,BECKLEY,WV,RALEIGH,25801,304-256-6496,-81.222132000000002,37.754308899999998,1
FRUTH PHARMACY,FRUTH PHARMACY INC,1506 ELIZABETH PIKE, ,MINERAL WELLS,WV,WOOD,26150,304-489-2710,-81.517381999999998,39.179488900000003,0
CLAY-BATELLE PHARMACY,TRI-COUNTY HEALTH CLINIC INC,5851 MASON DIXON HIGHWAY, ,BLACKSVILLE,WV,MONONGALIA,26521,304-432-8268,-80.206886999999995,39.719674300000001,0
WALGREENS - 12085,WALGREEN CO.,4006 ROBERT C BYRD DRIVE, ,BECKLEY,WV,RALEIGH,25801,304-252-0456,-81.184291999999999,37.806423000000002,1
WEST VIRGINIA UNIVERSITY HEALTH MEDICAL CENTER PHARMACY,WVUH INC. MEDICAL CENTER PHARMACY,1 MEDICAL CENTER DRIVE,PHYSICIAN OFFICE CENTER 1ST FLOOR,MORGANTOWN,WV,MONONGALIA,26505,304-598-4848,-79.958365999999998,39.652767599999997,0
